id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
8761,Research Square Platform LLC,150840,TRUE,0.9999933704587644
246,Cold Spring Harbor Laboratory,95779,TRUE,1
15934,Center for Open Science,57259,TRUE,0.9998253549660315
3145,Copernicus GmbH,43426,TRUE,0.9222815824621196
9829,"Authorea, Inc.",16713,TRUE,0.8934362472326931
18300,Ryerson University Library and Archives,15958,TRUE,1
316,American Chemical Society (ACS),15702,TRUE,0.842122022672271
1968,MDPI AG,14121,TRUE,1
7078,"ZappyLab, Inc.",10051,TRUE,0.9955228335489006
263,Institute of Electrical and Electronics Engineers (IEEE),9747,TRUE,1
1010,JMIR Publications Inc.,8730,TRUE,0.9951890034364261
311,Wiley,8231,TRUE,0.002794314178107156
22980,Morressier,7786,FALSE,0
33,ASME International,5399,TRUE,0
56,Cambridge University Press (CUP),3555,TRUE,1
257,Geological Society of America,2328,TRUE,1
29705,California Digital Library (CDL),2294,TRUE,0.6460331299040976
1167,American Diabetes Association,2137,TRUE,1
11224,Victoria University of Wellington Library,1368,TRUE,1
179,SAGE Publications,1314,TRUE,1
530,FapUNIFESP (SciELO),1172,TRUE,0.9906143344709898
33966,Open Engineering Inc,1114,TRUE,0.5825852782764811
26239,Applied Energy Innovation Institute (AEii),1067,FALSE,0
242,CABI Publishing,838,TRUE,1
5403,ScienceOpen,808,TRUE,0.9690594059405941
30676,Cassyni,568,FALSE,0
17262,Qeios Ltd,454,TRUE,0.3259911894273128
14,American Mathematical Society (AMS),396,TRUE,0
11875,Even3,379,TRUE,0.1029023746701847
237,The Company of Biologists,340,TRUE,0
10196,NPG Publishing,287,TRUE,1
2258,Pensoft Publishers,276,TRUE,0.9927536231884058
8634,Russian Research Anti-Plague Institute Microbe,203,TRUE,1
9794,Society for Artistic Research,199,FALSE,0
2086,Beilstein Institut,185,TRUE,1
9621,PubPub,150,TRUE,0
18353,Dominican University of California,148,FALSE,0
28200,"Society for Transparency, Openness, and Replication in Kinesiology",144,TRUE,0
22141,CALNESTOR Knowledge Solutions Private Limited,128,FALSE,0
30474,North Carolina State University,108,FALSE,0
10409,Association of European Schools of Planning (AESOP),106,TRUE,0
345,Microbiology Society,103,TRUE,1
27360,rScroll,103,TRUE,0
5433,UCL Press,95,TRUE,0.9578947368421054
10490,"Institute of Marine Engineering, Science and Technology (IMarEST)",93,FALSE,0
8945,Rhodes University,86,TRUE,1
2796,SAE International,76,TRUE,0
22755,University of the Free State,76,TRUE,1
77,The Electrochemical Society,69,TRUE,1
8607,Federal Reserve Bank of Minneapolis,67,FALSE,0
3948,GN1 Sistemas e Publicacoes Ltd.,63,TRUE,0
37285,Polygence,59,FALSE,0
6626,The University of Iowa,55,TRUE,0.7090909090909091
5183,American Society of Agricultural and Biological Engineers (ASABE),54,TRUE,1
11508,"James P. Adams Library, Rhode Island College",53,TRUE,1
4923,Open Book Publishers,51,TRUE,0
8901,AIJR Publisher,45,TRUE,1
10792,UNISA Press,44,TRUE,1
7608,Universidad San Francisco De Quito,42,TRUE,0
31795,Front Matter,41,TRUE,1
34139,Deep Science,40,FALSE,0
3180,Amsterdam University Press,38,TRUE,1
4068,National Institute of Standards and Technology (NIST),33,TRUE,0
7597,Brepols Publishers NV,32,TRUE,1
16862,San Jose State University Library,30,TRUE,0
35501,Archivos Espanoles de Urologia,27,FALSE,0
8674,Universitas Muhammadiyah Sidoarjo,23,TRUE,0
14238,Williams College,20,FALSE,0
27991,Stichting OpenAccess Foundation,20,TRUE,0
21583,Progettinrete Srl,18,TRUE,0
3444,Smithsonian Institution,17,TRUE,1
33199,Peaceful Science,17,FALSE,0
276,Ovid Technologies (Wolters Kluwer Health),16,TRUE,1
28474,Joint Super Computer Center of the Russian Academy of Sciences,16,TRUE,1
15947,"Boise State University, Albertsons Library",15,TRUE,1
5390,BCS Learning and Development Limited,14,FALSE,0
13290,University Goettingen,14,FALSE,0
26493,Tree of Evolution,14,FALSE,0
27425,National Academy of Sciences of Belarus,12,TRUE,0.4166666666666667
2215,Research Publishing Services,11,FALSE,0
10395,"JOMI, LLC",11,FALSE,0
14217,"Colorado College, Tutt Library",11,FALSE,0
33493,O P Jindal Global University,11,TRUE,0
30843,CRIORG.institute,10,FALSE,0
2986,University of South Florida Libraries,8,TRUE,0
4374,"eLife Sciences Publications, Ltd",8,TRUE,1
23910,Editora Alumniin,7,TRUE,0
3842,Cellule MathDoc/CEDRAM,6,FALSE,0
5570,IUScholarWorks,5,TRUE,0
6735,University of Oklahoma Libraries,4,TRUE,0
31774,"ACARA, Amrita School of Ayurveda, Amrita Vishwa Vidyapeetham (University)",4,FALSE,0
28319,Centro de Investigacion sobre Desarrollo Humano y Sociedad (Coideso),3,FALSE,0
1086,American Association for Cancer Research (AACR),2,TRUE,1
7822,Test accounts,2,TRUE,0
9592,Policia Nacional de Colombia,2,TRUE,0
14076,University of New Hampshire Libraries,2,FALSE,0
19638,West Virginia University Libraries,2,FALSE,0
21822,Firenze University Press,2,TRUE,0
24905,Infomedic International,2,TRUE,0
28205,Technische Hochschule Wildau,2,TRUE,0
29052,OM Consulting Limited,2,FALSE,0
2868,SciELO Espana/Repisalud,1,TRUE,0
3846,Masaryk University Press,1,TRUE,0
6101,University of Bialystok,1,TRUE,0
10978,Universidad de Lima,1,TRUE,0
14073,University of Missouri Libraries,1,TRUE,0
14696,Middlebury College Library,1,FALSE,0
18361,Institute of Navigation,1,FALSE,0
31955,"National Association of Teachers of Singing, Inc",1,TRUE,0
32034,University Goettingen Repository,1,FALSE,0
